,Modelo,Motor,Hardware,Tarea,Numero de Problemas,Numero de Lotes,Tamaño Batch,Precisión,Energía (kWh),Energía (J),CO2 (kg),EDP (J*s),Tokens Prompt,Tokens Generados,TTFT Medio (s),TPOT (s/token),Throughput Decode (tok/s),Throughput Total (tok/s),Inferencia Media (s),Energía (J/token gen),Cuantizacion,Attention Implementation,Speculative Decoding,Familia,Maquina
62,MaziyarPanahi/Mistral-7B-Instruct-v0.3-GGUF/Mistral-7B-Instruct-v0.3.Q2_K.gguf,llamacpp,cuda,resumen,100,100,1,21.684880480731007,0.0476361405628195,171490.10602615046,0.0082910702649587,179959653.98752412,99795,18248,2.0132799792289733,0.0464741325415001,21.517346216350084,112.4874722589112,10.493879685401916,9.39774802861412,q2_K,,,Mistral,CITIC
63,Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-fp16.gguf,llamacpp,cuda,ifeval,150,150,1,47.333333333333336,0.0623861296207865,224590.06663483143,0.0108583058604978,310884084.6535426,11176,33894,0.067207187016805,0.0405425127680733,24.665466734155803,32.5596413676576,9.228193372090658,6.626248499286937,f16,,,Qwen,CITIC
64,Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q8_0.gguf,llamacpp,cuda,ifeval,150,150,1,48.66666666666667,0.0393213684553122,141556.92643912413,0.006843884179647,121672783.67105822,11176,34319,0.054304305712382,0.0248080331019898,40.30952376953207,52.92993366338046,5.730216892560323,4.12473925344923,q8_0,,,Qwen,CITIC
65,Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q6_k.gguf,llamacpp,cuda,ifeval,150,150,1,47.333333333333336,0.0430177952526909,154864.06290968746,0.0074872472637308,148664614.5536344,11176,33124,0.0619165404637654,0.0287006692946237,34.84239303740976,46.14734990904019,6.399789671897889,4.675282662410562,q6_K,,,Qwen,CITIC
66,Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q5_k_m.gguf,llamacpp,cuda,ifeval,150,150,1,47.333333333333336,0.0345695237243173,124450.28540754264,0.0060168256042174,96245476.43085344,11176,32587,0.0577251307169596,0.0234665996069101,42.613758139271816,56.587779937929234,5.1557656733194985,3.81901633803488,q5_K_M,,,Qwen,CITIC
67,Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q4_k_m.gguf,llamacpp,cuda,ifeval,150,150,1,48.0,0.033435382841705,120367.37823013832,0.0058194283835987,89428627.36287846,11176,33211,0.0553442859649658,0.0221210546256052,45.20580130218999,59.74313790842,4.953093253771464,3.624322610886102,q4_K_M,,,Qwen,CITIC
68,Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q3_k_m.gguf,llamacpp,cuda,ifeval,150,150,1,45.33333333333333,0.0472586436600936,170131.11717633717,0.0082253669290393,178474774.4406988,11176,36237,0.0574486557642618,0.0287116817920502,34.82902907752624,45.19645246203618,6.9936167430877685,4.694955906292937,q3_K_M,,,Qwen,CITIC
69,Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q2_k.gguf,llamacpp,cuda,ifeval,150,150,1,39.33333333333333,0.0413685602886017,148926.81703896617,0.0072001979182311,135981854.93918812,11176,36742,0.0645664978027343,0.0245874855087601,40.67109667004031,52.479613710701074,6.087189114888509,4.053312749413918,q2_K,,,Qwen,CITIC
70,bartowski/google_gemma-4-E2B-it-GGUF/google_gemma-4-E2B-it-bf16.gguf,llamacpp,cuda,ifeval,150,150,1,76.0,0.0782959998700082,281865.5995320295,0.0136274187773749,486670361.55647606,11796,44537,0.0581261205673217,0.0385720951346187,25.925477900797084,32.62646767240047,11.510695460637413,6.328796271235815,f16,,,Gemma,CITIC
71,bartowski/google_gemma-4-E2B-it-GGUF/google_gemma-4-E2B-it-Q8_0.gguf,llamacpp,cuda,ifeval,150,150,1,76.0,0.0471507345996494,169742.64455873804,0.0082065853570689,175551687.31799465,11796,44848,0.0452025731404622,0.0229094332397047,43.65014138660054,54.76963796405275,6.894817652702332,3.78484312697864,q8_0,,,Gemma,CITIC
72,bartowski/google_gemma-4-E2B-it-GGUF/google_gemma-4-E2B-it-Q6_K.gguf,llamacpp,cuda,ifeval,150,150,1,74.0,0.0492999786651674,177479.92319460266,0.0085806612866723,195675214.46742067,11796,45344,0.04947953859965,0.0241508986498574,41.40632671678672,51.826711108718754,7.350135194460551,3.9140773463876735,q6_K,,,Gemma,CITIC
73,bartowski/google_gemma-4-E2B-it-GGUF/google_gemma-4-E2B-it-Q5_K_M.gguf,llamacpp,cuda,ifeval,150,150,1,76.0,0.0442718455787496,159378.6440834988,0.0077055147229813,156248549.71383172,11796,44618,0.0467877372105916,0.0218150181688888,45.8399801576206,57.54412980980499,6.535737608273824,3.5720705563561523,q5_K_M,,,Gemma,CITIC
74,bartowski/google_gemma-4-E2B-it-GGUF/google_gemma-4-E2B-it-Q4_K_M.gguf,llamacpp,cuda,ifeval,150,150,1,75.33333333333333,0.0370947342531215,133541.04331123762,0.0064563384967558,110636272.71855474,11796,41903,0.045409026145935,0.0196088600468215,50.997355155385215,64.81617925625852,5.523209443092346,3.1869088922329576,q4_K_M,,,Gemma,CITIC
75,bartowski/google_gemma-4-E2B-it-GGUF/google_gemma-4-E2B-it-Q3_K_M.gguf,llamacpp,cuda,ifeval,150,150,1,71.33333333333334,0.0488659473136605,175917.4103291779,0.0085051181299426,202167291.8432163,11796,38780,0.0473856623967488,0.0294509857201342,33.95472088787666,44.00909199351796,7.661447170575459,4.536292169396026,q3_K_M,,,Gemma,CITIC
76,bartowski/google_gemma-4-E2B-it-GGUF/google_gemma-4-E2B-it-Q2_K.gguf,llamacpp,cuda,ifeval,150,150,1,55.333333333333336,0.0404518953613507,145626.82330086268,0.007040652387643,129588560.9443764,11796,42327,0.0512464173634847,0.0208420257963555,47.97998091792319,60.82142204585247,5.932449256579082,3.440518423249053,q2_K,,,Gemma,CITIC
77,MaziyarPanahi/Mistral-7B-Instruct-v0.3-GGUF/Mistral-7B-Instruct-v0.3.fp16.gguf,llamacpp,cuda,ifeval,150,150,1,43.333333333333336,0.1911457807114196,688124.8105611107,0.0332689231328225,2918032571.8224897,8478,49226,0.1341797415415446,0.0857357934601046,11.663739957866362,13.607645936528575,28.270380867322285,13.97888941943507,f16,,,Mistral,CITIC
78,MaziyarPanahi/Mistral-7B-Instruct-v0.3-GGUF/Mistral-7B-Instruct-v0.3.Q8_0.gguf,llamacpp,cuda,ifeval,150,150,1,42.66666666666667,0.110699093256459,398516.7357232524,0.0192671771812866,978577128.1879967,8478,48618,0.1065791829427083,0.0501781544086497,19.928991246988133,23.25183257142665,16.370322589874267,8.19689694605398,q8_0,,,Mistral,CITIC
79,MaziyarPanahi/Mistral-7B-Instruct-v0.3-GGUF/Mistral-7B-Instruct-v0.3.Q6_K.gguf,llamacpp,cuda,ifeval,150,150,1,42.0,0.1223570044648806,440485.2160735704,0.0212962366271124,1208733311.9902422,8478,47861,0.1253809849421183,0.0569417255625817,17.561814119962882,20.530994175636003,18.29396716594696,9.20342692533734,q6_K,,,Mistral,CITIC
80,MaziyarPanahi/Mistral-7B-Instruct-v0.3-GGUF/Mistral-7B-Instruct-v0.3.Q5_K_M.gguf,llamacpp,cuda,ifeval,150,150,1,42.0,0.0966199834666137,347831.94047980936,0.0168167081223641,746674203.6556598,8478,49242,0.114044542312622,0.0432465279316816,23.12324359494809,26.88837983982817,14.311014731725058,7.063724878758161,q5_K_M,,,Mistral,CITIC
81,MaziyarPanahi/Mistral-7B-Instruct-v0.3-GGUF/Mistral-7B-Instruct-v0.3.Q4_K_M.gguf,llamacpp,cuda,ifeval,150,150,1,41.333333333333336,0.0858249019122667,308969.64688416035,0.01493782417783,588392185.4102913,8478,47405,0.1086865584055582,0.0398284128780745,25.10770396654441,29.344629661911103,12.69579264163971,6.517659463857407,q4_K_M,,,Mistral,CITIC
82,MaziyarPanahi/Mistral-7B-Instruct-v0.3-GGUF/Mistral-7B-Instruct-v0.3.Q3_K_M.gguf,llamacpp,cuda,ifeval,150,150,1,42.0,0.1147090041897819,412952.415083215,0.0199651021792315,1050183341.8465751,8478,47626,0.1156776968638102,0.0530331786234636,18.85612037513375,22.06117862723957,16.954065464337667,8.670734789468252,q3_K_M,,,Mistral,CITIC
83,MaziyarPanahi/Mistral-7B-Instruct-v0.3-GGUF/Mistral-7B-Instruct-v0.3.Q2_K.gguf,llamacpp,cuda,ifeval,150,150,1,38.0,0.0992916269462663,357449.8570065589,0.0172817076699976,776046268.9969885,8478,46901,0.1302356354395548,0.0458738185259297,21.798926536598632,25.507777592630937,14.473755386670431,7.621369629785269,q2_K,,,Mistral,CITIC
84,Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-fp16.gguf,llamacpp,cuda,humaneval,164,164,1,72.5609756097561,0.0105668720172782,38040.73926220155,0.0004157092249076,11164710.15284461,51675,10586,0.0510466622143256,0.0269338616166294,37.12798462521926,212.1375687124741,1.7895945833950508,3.5934951126205883,f16,,,Qwen,Servidor
85,Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-fp16.gguf,llamacpp,cuda,mmlu,1140,1140,1,57.45614035087719,0.0029254354063784,10531.56746296254,0.0001640645285527,839277.0783483208,170633,1140,0.0424766107609397,0.0274282695954306,36.45873453739839,2155.472828324603,0.0699048803563703,9.23821707277416,f16,,,Qwen,Servidor
86,Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-fp16.gguf,llamacpp,cuda,resumen,100,100,1,26.249586015776483,0.009005805787231,32420.900834031865,0.0003497987011794,8040031.548842493,93940,8243,0.2638756942749023,0.0268836076378489,37.19738858977086,412.0462575051493,2.479891471862793,3.933143374260811,f16,,,Qwen,Servidor
87,Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-fp16.gguf,llamacpp,cuda,ifeval,150,150,1,47.333333333333336,0.0331799048925234,119447.65761308426,0.0012861908295937,110248373.77991332,11176,34118,0.0366439374287923,0.0268916179485467,37.18630845913981,49.07339689860133,6.153232078552247,3.5010158160819587,f16,,,Qwen,Servidor
88,Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q8_0.gguf,llamacpp,cuda,humaneval,164,164,1,70.73170731707317,0.0063845774653888,22984.47887539969,0.0002530895863775,4053280.4391977,51675,10794,0.0420990760733441,0.0156980119900988,63.7023338133978,354.23589174390975,1.075296279860706,2.129375474837844,q8_0,,,Qwen,Servidor
89,Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q8_0.gguf,llamacpp,cuda,mmlu,1140,1140,1,57.19298245614035,0.0020375878861394,7335.31639010209,0.0001288302100998,403605.8129042983,170633,1140,0.0318302997371606,0.0164348558375709,60.8462897322132,3121.8809590727465,0.0482651555747316,6.434488061493061,q8_0,,,Qwen,Servidor
90,Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q8_0.gguf,llamacpp,cuda,resumen,100,100,1,26.26495021554833,0.0057312072425104,20632.346073037657,0.0002232162381345,3231014.757900964,93940,8465,0.240735912322998,0.0156557463923644,63.87431010556724,653.9293559222374,1.5659948444366456,2.4373710659229366,q8_0,,,Qwen,Servidor
91,Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q8_0.gguf,llamacpp,cuda,ifeval,150,150,1,48.66666666666667,0.0191241704343627,68847.01356370593,0.0007454898929222,36644597.99193044,11176,33786,0.0257861836751302,0.015639416611033,63.94100399464633,84.4735539064451,3.5484083811442058,2.037737925877758,q8_0,,,Qwen,Servidor
92,Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q6_k.gguf,llamacpp,cuda,humaneval,164,164,1,70.1219512195122,0.0060067094197529,21624.15391111062,0.0002184296418674,3267521.968653659,51675,11160,0.0448292944489455,0.0128811101759633,77.63306006543108,415.8361363870166,0.9213731332523066,1.9376481999203063,q6_K,,,Qwen,Servidor
93,Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q6_k.gguf,llamacpp,cuda,mmlu,1140,1140,1,57.19298245614035,0.002003267664217,7211.763591181451,0.0001255132276251,374729.83388140425,170633,1140,0.0320925131178738,0.0134872367507533,74.14417189230011,3305.81169509996,0.0455797498686271,6.326108413317063,q6_K,,,Qwen,Servidor
94,Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q6_k.gguf,llamacpp,cuda,resumen,100,100,1,26.41722457968148,0.0053065660688938,19103.63784801792,0.0001915467868854,2558393.273710554,93940,8369,0.2641343927383422,0.0128460204762246,77.84511957230592,763.9459127244353,1.339217846393585,2.282666728165601,q6_K,,,Qwen,Servidor
95,Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q6_k.gguf,llamacpp,cuda,ifeval,150,150,1,46.66666666666666,0.0171013173193042,61564.74234949534,0.0006075512480608,26649434.48819553,11176,33514,0.0244582414627075,0.0128065796991716,78.08486133613631,103.24152795128384,2.885789655049642,1.836985807408705,q6_K,,,Qwen,Servidor
96,Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q5_k_m.gguf,llamacpp,cuda,humaneval,164,164,1,70.73170731707317,0.0050990612534794,18356.620512526,0.0001899784990184,2399228.180107526,51675,10675,0.0418799068869614,0.0116002500475988,86.20503833078939,477.04311680129626,0.7969571584608497,1.7195897435621543,q5_K_M,,,Qwen,Servidor
97,Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q5_k_m.gguf,llamacpp,cuda,mmlu,1140,1140,1,56.75438596491228,0.0018683566476819,6726.083931654959,0.0001207675872459,325411.20315314864,170633,1140,0.0301348004424781,0.0123042215380752,81.27291896569929,3550.460475844217,0.0424390219805533,5.900073624258736,q5_K_M,,,Qwen,Servidor
98,Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q5_k_m.gguf,llamacpp,cuda,resumen,100,100,1,25.7030066315818,0.0049874429694017,17954.794689846436,0.000182958091935,2288521.9802529654,93940,8882,0.2510558605194092,0.0115238266521626,86.77673052399935,806.6987844247506,1.274602143764496,2.021481050421801,q5_K_M,,,Qwen,Servidor
99,Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q5_k_m.gguf,llamacpp,cuda,ifeval,150,150,1,47.333333333333336,0.0152645686961129,54952.4473060065,0.0005552472882497,21698253.46898961,11176,33952,0.0224855327606201,0.0115304623891114,86.72679084789632,114.29003009710615,2.6323672596613568,1.618533438560512,q5_K_M,,,Qwen,Servidor
100,Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q4_k_m.gguf,llamacpp,cuda,humaneval,164,164,1,67.6829268292683,0.004402374408964,15848.547872270736,0.0001661122483602,1790660.8341780282,51675,10159,0.0408553757318636,0.0104622026517267,95.58216690009895,547.2723200448124,0.6889377948714466,1.5600499923487288,q4_K_M,,,Qwen,Servidor
101,Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q4_k_m.gguf,llamacpp,cuda,mmlu,1140,1140,1,57.45614035087719,0.0017730583839998,6383.010182399637,0.0001176936255701,294183.4060269831,170633,1140,0.0292445356385749,0.011183978800188,89.41361727037496,3727.024657402893,0.040428514438763,5.59913173894705,q4_K_M,,,Qwen,Servidor
102,Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q4_k_m.gguf,llamacpp,cuda,resumen,100,100,1,26.011421153337054,0.0045139222180646,16250.11998503262,0.0001659756922946,1870136.787401718,93940,8760,0.2448662042617798,0.0103422226698975,96.69101429334292,892.387836924766,1.150844910144806,1.8550365279717604,q4_K_M,,,Qwen,Servidor
103,Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q4_k_m.gguf,llamacpp,cuda,ifeval,150,150,1,48.0,0.0132616160609325,47741.81781935733,0.000483735047852,16392867.46617565,11176,32737,0.0217197084426879,0.010389070648947,96.25500045101262,127.89016017040584,2.2890997473398844,1.4583443143647046,q4_K_M,,,Qwen,Servidor
104,Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q3_k_m.gguf,llamacpp,cuda,humaneval,164,164,1,45.73170731707317,0.0047144743448228,16972.107641362214,0.0001737053688632,2016861.0174981905,51675,10027,0.0428826460024205,0.0111500053209833,89.68605585488675,519.229127144489,0.7245966908408374,1.6926406344232785,q3_K_M,,,Qwen,Servidor
105,Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q3_k_m.gguf,llamacpp,cuda,mmlu,1140,1140,1,55.17543859649123,0.0018575394375624,6687.141975224705,0.0001203912372513,320824.1493933315,170633,1140,0.0302692839973851,0.0118151660551104,84.63698227647556,3580.373985818628,0.0420844500524955,5.865914013355004,q3_K_M,,,Qwen,Servidor
106,Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q3_k_m.gguf,llamacpp,cuda,resumen,100,100,1,24.049338053547043,0.0060556490529024,21800.336590448707,0.0002177870171492,3330089.8722351952,93940,11371,0.2584922361373901,0.0111603934598591,89.60257571533845,689.4154016137005,1.5275405764579773,1.9171872826003613,q3_K_M,,,Qwen,Servidor
107,Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q3_k_m.gguf,llamacpp,cuda,ifeval,150,150,1,44.66666666666666,0.016176110467809,58233.9976841127,0.0005758739262596,23860362.32136076,11176,36625,0.022183190981547,0.0110963832412563,90.11945408320076,116.66391674221312,2.731550099054972,1.5900067627061487,q3_K_M,,,Qwen,Servidor
108,Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q2_k.gguf,llamacpp,cuda,humaneval,164,164,1,50.0,0.0036713414335476,13216.829160771484,0.0001381339514833,1228709.4070324302,51675,9243,0.0489065487210343,0.0091901814203737,108.8117801225437,655.2751970544867,0.5668629320656381,1.4299285038160212,q2_K,,,Qwen,Servidor
109,Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q2_k.gguf,llamacpp,cuda,mmlu,1140,1140,1,50.08771929824562,0.0019228026370084,6922.089493230332,0.0001223525782938,342942.13917202875,170633,1140,0.0337019027325145,0.0097570034495571,102.49048339174163,3467.139038064395,0.0434589061820716,6.072008327395028,q2_K,,,Qwen,Servidor
110,Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q2_k.gguf,llamacpp,cuda,resumen,100,100,1,22.55401566100829,0.0055198680976899,19871.525151683723,0.0001994396416946,2769698.2994135884,93940,11974,0.2881337833404541,0.0092339134383563,108.296445128686,759.8924097115703,1.3938025784492494,1.6595561342645502,q2_K,,,Qwen,Servidor
111,Qwen/Qwen2.5-Coder-3B-Instruct-GGUF/qwen2.5-coder-3b-instruct-q2_k.gguf,llamacpp,cuda,ifeval,150,150,1,42.0,0.0124998942940454,44999.6194585636,0.0004482186986683,14290375.9741549,11176,34397,0.0239548858006795,0.0091279286903243,109.553879519239,143.5069071166546,2.1171106402079265,1.308242563553903,q2_K,,,Qwen,Servidor
112,bartowski/google_gemma-4-E2B-it-GGUF/google_gemma-4-E2B-it-bf16.gguf,llamacpp,cuda,humaneval,164,164,1,1.2195121951219512,0.0481924337066168,173492.7613438205,0.0026553854537696,326307877.2414601,54526,16036,2.6118267062233715,0.0905759500487839,11.040458305559063,37.516704559614034,11.468387285383736,10.818954935384166,f16,,,Gemma,Servidor
113,bartowski/google_gemma-4-E2B-it-GGUF/google_gemma-4-E2B-it-bf16.gguf,llamacpp,cuda,mmlu,1140,1140,1,58.94736842105262,0.0496934574734054,178896.4469042596,0.0028618015522639,362893977.8795431,173830,1141,1.7029648548678349,0.0763665534862815,13.09473787080936,86.25574443033415,1.7793983965589288,156.78917344808028,f16,,,Gemma,Servidor
114,bartowski/google_gemma-4-E2B-it-GGUF/google_gemma-4-E2B-it-bf16.gguf,llamacpp,cuda,resumen,100,100,1,25.20502109900419,0.0308590399396403,111092.54378270508,0.001688725158167,133212266.66862077,94545,7940,5.054229209423065,0.0873662289203864,11.44607032210652,85.46749961017242,11.991107785701752,13.991504254748753,f16,,,Gemma,Servidor
115,bartowski/google_gemma-4-E2B-it-GGUF/google_gemma-4-E2B-it-bf16.gguf,llamacpp,cuda,ifeval,150,150,1,76.0,0.1195609840748427,430419.5426694339,0.0065967974583903,2015013742.5168104,11796,44616,2.4720400619506835,0.0966179129073584,10.350047624800638,12.049956151038776,31.210072077115377,9.647201512225074,f16,,,Gemma,Servidor
116,bartowski/google_gemma-4-E2B-it-GGUF/google_gemma-4-E2B-it-Q8_0.gguf,llamacpp,cuda,humaneval,164,164,1,1.2195121951219512,0.0071154214065454,25615.517063563548,0.0002885723071414,5164571.990086032,54526,14577,0.0373247672871845,0.0134113756743626,74.56356635446498,342.7407109517212,1.2293834453675805,1.7572557497128043,q8_0,,,Gemma,Servidor
117,bartowski/google_gemma-4-E2B-it-GGUF/google_gemma-4-E2B-it-Q8_0.gguf,llamacpp,cuda,mmlu,1140,1140,1,58.77192982456141,0.0017835958488564,6420.94505588317,0.0001216775875074,313653.8438843025,173830,1141,0.0281235644691868,0.0147131329351721,67.96648982960491,3581.90788756076,0.0428496036613196,5.62747156519121,q8_0,,,Gemma,Servidor
118,bartowski/google_gemma-4-E2B-it-GGUF/google_gemma-4-E2B-it-Q8_0.gguf,llamacpp,cuda,resumen,100,100,1,25.05204074699051,0.0048333635007877,17400.108602835895,0.000210030106515,2293749.280099256,94545,7901,0.1886033463478088,0.0142973691749355,69.94293759673502,777.1431434951731,1.3182384848594666,2.202266624836843,q8_0,,,Gemma,Servidor
119,bartowski/google_gemma-4-E2B-it-GGUF/google_gemma-4-E2B-it-Q8_0.gguf,llamacpp,cuda,ifeval,150,150,1,71.33333333333334,0.0213061268213747,76702.05655694914,0.0008538195494045,46855898.61584965,11796,44302,0.02294984181722,0.013711332020913,72.93237436558026,91.8311695184572,4.072546049753825,1.731345234006346,q8_0,,,Gemma,Servidor
120,bartowski/google_gemma-4-E2B-it-GGUF/google_gemma-4-E2B-it-Q6_K.gguf,llamacpp,cuda,humaneval,164,164,1,1.2195121951219512,0.0066917721355457,24090.37968796464,0.0002546874491033,4272355.610281971,54526,14139,0.0459139608755344,0.012010543229548,83.26018073352616,387.17889430672153,1.0813839043059,1.7038248594642222,q6_K,,,Gemma,Servidor
121,bartowski/google_gemma-4-E2B-it-GGUF/google_gemma-4-E2B-it-Q6_K.gguf,llamacpp,cuda,mmlu,1140,1140,1,58.77192982456141,0.001883511394707,6780.641020945336,0.00012533518372,347799.73986384965,173830,1140,0.0321770722405952,0.0128168288030122,78.02242000493736,3411.1835733380344,0.0449939010436074,5.947930720127488,q6_K,,,Gemma,Servidor
122,bartowski/google_gemma-4-E2B-it-GGUF/google_gemma-4-E2B-it-Q6_K.gguf,llamacpp,cuda,resumen,100,100,1,24.768792092811164,0.0045369791059638,16333.124781469956,0.0001715114091703,1950371.757439617,94545,7767,0.2304659271240234,0.0124070358902572,80.59942832802294,856.7980213349097,1.1941204047203064,2.102887187005273,q6_K,,,Gemma,Servidor
123,bartowski/google_gemma-4-E2B-it-GGUF/google_gemma-4-E2B-it-Q6_K.gguf,llamacpp,cuda,ifeval,150,150,1,74.0,0.0202363878752435,72850.99635087691,0.0007508757773747,39083675.63225604,11796,44847,0.0239776213963826,0.0118824274459618,84.1578881543973,105.58113891665532,3.576585779190064,1.6244341059798184,q6_K,,,Gemma,Servidor
124,bartowski/google_gemma-4-E2B-it-GGUF/google_gemma-4-E2B-it-Q5_K_M.gguf,llamacpp,cuda,humaneval,164,164,1,0.6097560975609756,0.0065891007292243,23720.762625207542,0.0002617868396021,4326416.680865405,54526,15313,0.0447645172840211,0.0114313369089078,87.47883191341819,382.9114168102958,1.1121307495163708,1.5490604470193654,q5_K_M,,,Gemma,Servidor
